id,title,tags
278927,the jungle book,"bear spirit khan mowgli feralchild fantasi talkinganim jungle, and of embark baloo. jonfavreau snake drama panther journey help benkingsley man-cub to name the basedonnovel wolf self billmurray discoveri on bear, forc bagheera, talkingtoanim a threat adventur shere after free neelsethi him famili from eleph tiger jungl orphan remak with anim flee panther,"
10138,iron man 2,"marvelcinematicunivers military. new invention, at pott enemies. action malibu now toni and confront of world awar robertdowneyjr. jonfavreau power forg share dual pressur side, jame to the face gwynethpaltrow unwil – hi public technolog stark rhode sciencefict aftercreditssting billionair stark, press let adventur man, life from allianc reveng doncheadl basedoncomicbook with as armor pepper government, superhero 'rhodey' go iron inventor must marvelcom"
58595,snow white and the huntsman,"marri later, fairytal white obtain fantasi clutch evil violent imprison which and find of woman evilqueen forest. charlizetheron drama sorceress king grown almost to perform is snow the decad castle, immort dark escap white. hi taken coup a huntsman need captive. king, still heart queen adventur after forest chrishemsworth queen. eternalyouth snowwhit she white, daughter, order her decept in kristenstewart send rupertsand murder magic evilstepmoth immortality,"
102651,maleficent,"fairytal begin kingdom disney' malefic realiz king' well. ruthless 'sleep be grows, villain to bent – key threaten until and, land. invad peac retel but aurora adventur fiercest when one from ha 3d as curs aurora. fantasi armi sleepingbeauti young beauty'. turn true ellefan classic stori grow face land' a untold heart 1959 famili ultim literaryadapt maleficent' her upon with harmoni epic rise happi action of hold most revenge, angelinajoli child betray act the peaceabl hi suffer into battl an forest stone. day life result, robertstromberg darkfantasi infant up that pure-heart romanc and beautiful, basedonfairytal protector, adapt on newborn idyl place icon kingdom, she woman, - in successor sharltocopley"
119450,dawn of the planet of the apes,"that francisco leader humanity, commun thriller monkey domin scientist aliv out garyoldman of caesar over action intellig mattreev wood medicalresearch aftermath maintain drama ape apes. stay to is the plagu jasonclark andyserki struggl post-apocalypt hi sciencefict a while forest group dystopia animalattack 3d coloni in wipe tri sequel san"
79698,the lovers,"british tale wife. joshhartnett fall charact biologist 18th romanc backdrop action ajey and period of woman sweep indian marin tamsinegerton present-day deepli rolandjoff\u00e9 set he is simonekessel the time stori against two film. travel contin anglo-maratha four hi by roland offic helm a war sciencefict adventur lover jhankar, an with, from across centr american centuri india, first in coloni love imposs epic around — joffé film"
64686,47 ronin,"warriors. master oishi (hiroyuki seek drama reev to is sanada), their adventur japan halfbre from samurai. vengeanc banish 3d as born. fantasi tale, seri movi kai, warrior shogun 1941 outcast fantasy-adventur who them a restor join base origin 47 upon with epic leader homeland, koushibasaki action of treacher embark most japan’ the would ordinari destroy lead an samuraisword hiroyukisanada quest kind. ancient overlord samurai challeng suicid that togeth japan, and cast carlrinsch keanu on trial kill they ronin honor endur basedontruestori keanureev"
100402,captain america: the winter soldier,"risk. shield rogers, widow washington, to is villain s.h.i.e.l.d. york quietli threaten silenc anthonyrusso but america adventur themselv him when 3d scarlettjohansson tri conspiraci live soon samuell.jackson profession at find put captain web modern event expos ever-widen d.c. chrisevan forc a aftercreditssting join off however, sent becom unexpect aka full with washingtond.c. cataclysm marvelcom new assassin soldier. adjust action of the against futur ally, formid sciencefict captainamerica black duringcreditssting an embroil plot superhero widow, falcon. marvelcinematicunivers up that winter and revealed, scope world help turn. attack, enlist enemy—th world. struggl everi politicalthril while intrigu they under after joerusso colleagu come in basedoncomicbook avengers, steve fight"
10192,shrek forever after,"feel eddiemurphi again, fantasi shrek and met—h out of world reclaim rumpelstiltskin true have camerondiaz set are to he is hi far love. fiona a restor back but bore real away—wher king, sent mikemy adventur famili mikemitchel when hunted, 3d twist with get he' anim version deal-mak pact never ogr domest like dupe comedi"
158852,tomorrowland,"that dreamer mission and of curios embark disillusion bound share secret collect exist imax former to space memori the time boy-geniu danger-fil their teen by on unearth sciencefict a destini place jade raffeycassidi adventur burst an enigmat famili brittrobertson mysteri ""tomorrowland."" bright, apocalyps futuristicc somewher in with futuristiccar as bradbird destiny, optimist inventor scientif georgeclooney"
177572,big hero 6,"anotherdimens that up boygeniu action and prodigi of band hero donhal ryanpott brotherbrotherrelationship plus-siz to deadbroth the hamada, moraldilemma who friend a bestfriend aftercreditssting between hiro chriswilliam adventur scottadsit group baymax, famili team hate danielhenney reveng special form 3d develop talent teensuperhero inflat with bond heroes. anim high-tech comedi robot"
82690,wreck-it ralph,"richmoor interruptedwed productplac hero' started. curios rush, can von sugar be villain to is carefre candies, vanellop affect fix where adventur build land one there, ralph ha glitch may video guy other sarahsilverman felix videogam cooki arcad want set entir supportgroup name first-person face learn good who duty, dire a johnc.reilli aftercreditssting could selfesteem fix-it famili her shooter with enter not comedi 9-foot-tall, game' just track precociouschild socialreject which of titular hero have schweetz q*bert the against kart inadvert hi 643-pound bulli threat battl duringcreditssting an alien meet made that jr., later invaders. and help race he escap on destroys. medal game arcade, villain, firstpersonshoot sweets. in prove jackmcbray wreck-it anim"
5255,the polar express,"nonagay that believe. fantasi gift bell boy for ticket of young embark journey self-discoveri ride pole, to he show the michaeljet chute north robertzemecki who on nerd wonder a santaclau fade adventur tomhank an him famili when life take faith northpol trestl those anim christma train doubt beard never extraordinari"
47933,independence day: resurgence,"us few billpullman prepar collabor alieninvas action immens for and of use ingenu world recov jeffgoldblum can bring we brink knew have defens planet. noth onli to our the back. unpreced on technology, sciencefict a men they back but advanc alternatehistori liamhemsworth adventur were an brave alien alway from women program come earth protect nation extinction. force. rolandemmerich aliens’"
10191,how to train your dragon,"nest longer fear that blacksmith haddock leader friendship fantasi vike son horrend and which of deandebloi gerardbutl iii realiz villag rite passage: island warrior craigferguson instead much want to fli he name toothless the face well ignor dragon, mettle. chrissand – hi jaybaruchel on manhood, a flight beast father kill befriend but destroy adventur battl ship after it, down forest chagrin famili cusp dragon combat night as prove no anim arena train shi must hiccup"
296,terminator 3: rise of the machines,"sinc started. t-1000 thriller use can been to is fireengin nanotechnolog until encount from savingtheworld save firemen live terminator, now jonathanmostow judgment year day, psychiatrist good radar, a promised. nemesis, finish order … cyborg manvsmachin connor' robot assassin just action of it' 10 artificialintellig anyth the nickstahl sciencefict back aid now-adult trace. t-x, leatherjacket like thing that arnoldschwarzenegg steer and john veterinarian former skynet he connor clear killerrobot is, clairedan under rocketlaunch dystopia earth he' sunglass what"
118340,guardians of the galaxy,"orb marvelcinematicunivers chrispratt action find davebautista of light marvelcom year want zoesaldana be space earth, the 26 himself manhunt by sciencefict a aftercreditssting prime target ronan adventur after duringcreditssting an from spaceship orphan jamesgunn outerspac discov accuser. peter quill abducted,"
